User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
U04890,Emily Ahmed,P4506,Male,18-25,26,Married,Dammam,West,Manager,Beauty,1,8009,,
U04891,Aisha Khan,P5448,Male,36-45,27,Married,Mumbai,East,Student,Electronics,5,46211,,
U04892,David Wilson,P4571,Male,36-45,30,Married,California,East,Student,Clothing,10,17049,,
U04893,Daniel Johnson,P9840,Male,26-35,55,Married,New York,Central,Manager,Furniture,2,5080,,
U04894,David Patel,P3857,Male,36-45,40,Single,Texas,West,Student,Clothing,8,17601,,
U04895,Mohammed Johnson,P6245,Male,55+,59,Married,Delhi,Central,Sales,Sports,10,33950,,
U04896,Ahmed Smith,P6885,Female,36-45,20,Single,Delhi,Central,Student,Sports,1,23204,,
U04897,Aisha Martinez,P1475,Female,36-45,36,Married,New York,South,Engineer,Clothing,7,40139,,
U04898,Mohammed Smith,P9355,Male,26-35,36,Married,Makkah,North,Accountant,Sports,3,20863,,
U04899,Michael Ahmed,P1008,Male,46-55,60,Single,Makkah,West,Engineer,Clothing,4,49146,,
U04900,Sara Khan,P4006,Male,46-55,20,Single,Riyadh,Central,Student,Furniture,4,21819,,
U04901,Ahmed Johnson,P2624,Male,46-55,24,Married,New York,North,Accountant,Electronics,1,14512,,
U04902,Aisha Smith,P5501,Female,18-25,42,Married,Makkah,West,Student,Electronics,3,13587,,
U04903,David Lee,P7895,Female,46-55,44,Married,Texas,West,Sales,Clothing,7,19779,,
U04904,Sara Khan,P1736,Female,26-35,29,Single,Mumbai,North,Sales,Clothing,2,37482,,
U04905,Daniel Wilson,P1064,Female,46-55,57,Married,Medina,East,Student,Furniture,6,39196,,
U04906,Ali Brown,P2051,Male,18-25,42,Single,Jeddah,Central,Sales,Groceries,4,40573,,
U04907,Sophia Ahmed,P6215,Male,36-45,42,Married,Texas,North,Analyst,Sports,7,49166,,
U04908,Mohammed Khan,P1126,Male,55+,28,Single,Jeddah,Central,Teacher,Furniture,8,10247,,
U04909,David Brown,P8503,Female,55+,41,Single,Riyadh,South,Analyst,Groceries,5,2941,,
U04910,Daniel Brown,P2779,Female,55+,27,Single,Texas,West,Student,Clothing,5,28126,,
U04911,Michael Brown,P2081,Female,26-35,59,Single,Jeddah,South,Student,Clothing,6,34841,,
U04912,Sophia Khan,P1918,Female,18-25,28,Single,Delhi,West,Engineer,Electronics,8,11366,,
U04913,Olivia Wilson,P1958,Female,46-55,53,Single,California,South,Engineer,Furniture,6,5762,,
U04914,Ali Brown,P8779,Female,55+,28,Married,Texas,North,Manager,Groceries,2,48310,,
U04915,Daniel Patel,P7731,Female,46-55,25,Single,Texas,South,Sales,Clothing,4,2191,,
U04916,Olivia Smith,P6911,Female,36-45,22,Single,Mumbai,East,Accountant,Furniture,8,9206,,
U04917,Sophia Martinez,P7261,Male,18-25,43,Single,Delhi,South,Student,Electronics,2,28652,,
U04918,Mohammed Lee,P8033,Male,26-35,18,Married,New York,North,Sales,Clothing,3,23938,,
U04919,Sara Brown,P9586,Male,46-55,52,Married,Texas,West,Analyst,Furniture,8,21339,,
U04920,Ahmed Lee,P6213,Female,55+,22,Married,California,North,Student,Sports,7,46806,,
U04921,Emily Garcia,P5523,Female,55+,26,Married,California,South,Manager,Furniture,10,9598,,
U04922,Daniel Martinez,P5681,Male,46-55,19,Married,Delhi,Central,Accountant,Groceries,1,35216,,
U04923,Aisha Patel,P4727,Male,18-25,28,Married,Mumbai,East,Engineer,Clothing,5,6268,,
U04924,Mohammed Patel,P3594,Male,46-55,34,Married,Mumbai,South,Developer,Beauty,2,5174,,
U04925,Sara Lee,P2022,Female,46-55,26,Married,Texas,South,Student,Furniture,5,20945,,
U04926,Ahmed Lee,P4126,Female,18-25,34,Married,Riyadh,Central,Sales,Beauty,2,44398,,
U04927,Michael Ahmed,P8585,Male,36-45,25,Married,New York,East,Analyst,Beauty,7,20064,,
U04928,John Patel,P7662,Male,18-25,48,Married,Delhi,West,Teacher,Beauty,2,47466,,
U04929,John Khan,P9622,Female,26-35,27,Single,Medina,West,Accountant,Electronics,3,32673,,
U04930,Ahmed Martinez,P4793,Male,26-35,28,Single,New York,Central,Manager,Beauty,7,17809,,
U04931,Sophia Wilson,P8071,Female,55+,21,Married,Medina,Central,Developer,Furniture,6,32913,,
U04932,Aisha Patel,P8020,Female,46-55,22,Single,Medina,North,Developer,Electronics,3,21337,,
U04933,Ahmed Patel,P6001,Male,36-45,29,Married,Mumbai,South,Sales,Clothing,1,32431,,
U04934,Sophia Martinez,P7350,Female,46-55,41,Married,Mumbai,West,Accountant,Clothing,5,29371,,
U04935,Emily Khan,P9089,Male,18-25,47,Married,Riyadh,Central,Sales,Furniture,4,31397,,
U04936,John Smith,P4435,Female,26-35,20,Married,New York,South,Developer,Groceries,5,42914,,
U04937,John Patel,P3426,Female,18-25,25,Single,Jeddah,South,Engineer,Groceries,10,10993,,
U04938,Emily Wilson,P2028,Female,55+,59,Married,Medina,North,Engineer,Furniture,6,24355,,
U04939,Emily Garcia,P1798,Male,46-55,43,Single,California,East,Teacher,Sports,7,49030,,
U04940,Sophia Khan,P3857,Male,55+,60,Single,Mumbai,North,Student,Beauty,1,4612,,
U04941,Emily Ahmed,P9343,Male,55+,34,Single,Delhi,West,Analyst,Electronics,2,6741,,
U04942,John Lee,P8104,Female,55+,35,Single,Makkah,North,Developer,Sports,9,12836,,
U04943,Ahmed Smith,P9984,Female,46-55,28,Married,Riyadh,Central,Manager,Groceries,6,17167,,
U04944,Ahmed Khan,P5924,Female,36-45,49,Married,Riyadh,East,Engineer,Clothing,5,22845,,
U04945,Ali Patel,P2580,Male,36-45,22,Married,California,North,Analyst,Furniture,4,25991,,
U04946,Daniel Garcia,P9177,Female,55+,43,Married,Dammam,East,Accountant,Furniture,8,13849,,
U04947,Ali Wilson,P3038,Male,26-35,45,Single,California,Central,Developer,Beauty,7,26853,,
U04948,Daniel Smith,P1596,Female,18-25,34,Single,Mumbai,West,Analyst,Electronics,10,26747,,
U04949,Emily Khan,P4379,Female,55+,29,Married,Riyadh,South,Developer,Groceries,6,1700,,
U04950,John Johnson,P9911,Female,18-25,45,Married,Delhi,North,Analyst,Clothing,4,5160,,
U04951,Sara Wilson,P4022,Male,46-55,51,Single,Delhi,Central,Engineer,Groceries,4,39322,,
U04952,Mohammed Smith,P1481,Female,55+,55,Married,New York,North,Developer,Beauty,10,6791,,
U04953,Sophia Martinez,P4428,Female,36-45,38,Married,California,East,Teacher,Clothing,7,32725,,
U04954,Mohammed Garcia,P3864,Male,46-55,51,Single,Delhi,East,Teacher,Electronics,10,32118,,
U04955,David Johnson,P4658,Male,26-35,36,Single,Dammam,North,Manager,Sports,4,41369,,
U04956,Ali Johnson,P4300,Male,18-25,36,Single,Dammam,East,Student,Electronics,9,17728,,
U04957,Sara Wilson,P4639,Female,46-55,28,Single,Jeddah,North,Teacher,Furniture,5,18236,,
U04958,Ahmed Brown,P8607,Male,18-25,54,Married,Mumbai,South,Analyst,Clothing,9,30172,,
U04959,Daniel Garcia,P8203,Female,46-55,57,Married,California,East,Engineer,Beauty,5,32410,,
U04960,John Wilson,P3933,Male,46-55,27,Married,Texas,North,Developer,Electronics,7,42494,,
U04961,Olivia Patel,P3416,Male,18-25,20,Single,California,South,Student,Beauty,3,35460,,
U04962,Sara Wilson,P4108,Female,36-45,18,Married,Medina,East,Manager,Sports,7,11647,,
U04963,Sara Ahmed,P5303,Female,18-25,37,Married,Mumbai,South,Accountant,Clothing,3,5634,,
U04964,Ali Lee,P2481,Female,26-35,36,Married,Mumbai,South,Manager,Sports,9,46333,,
U04965,David Khan,P2148,Male,18-25,60,Single,Delhi,West,Analyst,Furniture,9,41641,,
U04966,Sophia Garcia,P7932,Female,46-55,24,Single,Riyadh,North,Student,Beauty,5,49518,,
U04967,Ahmed Ahmed,P1711,Female,46-55,37,Married,Riyadh,Central,Manager,Beauty,10,49384,,
U04968,Michael Smith,P7475,Female,36-45,19,Single,Texas,Central,Student,Beauty,1,21614,,
U04969,Michael Khan,P9390,Female,55+,20,Married,Riyadh,Central,Analyst,Beauty,3,37637,,
U04970,John Smith,P4411,Male,55+,39,Single,Jeddah,Central,Developer,Clothing,2,9936,,
U04971,Emily Martinez,P9576,Female,36-45,47,Single,Mumbai,Central,Developer,Groceries,6,44734,,
U04972,Mohammed Martinez,P8761,Female,46-55,36,Single,California,West,Sales,Clothing,2,4330,,
U04973,Ahmed Martinez,P2832,Male,55+,49,Single,Medina,West,Engineer,Sports,9,13105,,
U04974,Ahmed Smith,P2598,Male,46-55,40,Single,Makkah,South,Engineer,Sports,6,4518,,
U04975,Mohammed Smith,P6184,Female,26-35,43,Single,Delhi,West,Teacher,Beauty,3,28613,,
U04976,Ali Brown,P3117,Male,36-45,57,Married,Texas,East,Developer,Electronics,3,41019,,
U04977,Sophia Patel,P8864,Female,55+,22,Single,Delhi,West,Accountant,Electronics,3,9504,,
U04978,Emily Lee,P3627,Male,18-25,25,Single,Dammam,Central,Sales,Beauty,2,36132,,
U04979,Mohammed Johnson,P4942,Female,26-35,44,Single,Medina,East,Sales,Beauty,1,27377,,
U04980,Ali Patel,P9567,Male,36-45,43,Married,Dammam,West,Teacher,Groceries,9,26861,,
U04981,Sara Patel,P7875,Male,26-35,39,Single,New York,North,Teacher,Groceries,10,41634,,
U04982,Daniel Wilson,P7227,Female,46-55,43,Single,Makkah,South,Student,Beauty,4,25935,,
U04983,Ali Patel,P8488,Male,55+,43,Married,Makkah,West,Developer,Groceries,5,16573,,
U04984,Mohammed Martinez,P4954,Male,46-55,41,Single,Riyadh,South,Analyst,Groceries,9,44764,,
U04985,Sophia Johnson,P8475,Female,36-45,37,Married,Mumbai,West,Student,Clothing,6,42392,,
U04986,Ahmed Patel,P2432,Male,55+,41,Single,Dammam,West,Engineer,Electronics,5,6612,,
U04987,Mohammed Johnson,P5280,Male,55+,38,Single,Delhi,South,Analyst,Sports,10,22885,,
U04988,David Patel,P4617,Female,36-45,24,Single,Mumbai,East,Student,Furniture,9,25336,,
U04989,Ali Khan,P7424,Female,36-45,37,Single,Jeddah,East,Engineer,Electronics,3,22080,,
U04990,Mohammed Patel,P9730,Female,46-55,31,Married,Makkah,Central,Developer,Clothing,10,26987,,
U04991,Emily Wilson,P9351,Male,26-35,50,Single,Texas,East,Engineer,Beauty,4,40428,,
U04992,David Patel,P7789,Female,18-25,45,Married,Delhi,West,Sales,Sports,6,21259,,
U04993,Mohammed Lee,P8734,Female,46-55,59,Married,California,West,Sales,Electronics,1,45624,,
U04994,Ahmed Garcia,P2783,Female,36-45,26,Married,Jeddah,South,Accountant,Groceries,3,17958,,
U04995,John Lee,P7418,Male,55+,18,Married,Jeddah,West,Sales,Electronics,2,22924,,
U04996,David Smith,P6698,Female,55+,48,Single,Texas,East,Engineer,Furniture,5,16354,,
U04997,Sophia Smith,P6165,Female,26-35,18,Married,Medina,East,Teacher,Beauty,5,8504,,
U04998,David Wilson,P1906,Female,18-25,53,Married,Dammam,South,Manager,Clothing,6,27266,,
U04999,Emily Brown,P5107,Male,26-35,48,Single,Medina,South,Engineer,Electronics,1,22990,,
U05000,Michael Ahmed,P1697,Male,36-45,38,Single,Mumbai,South,Analyst,Beauty,4,42462,,
U05001,Aisha Brown,P5790,Female,18-25,45,Married,Medina,Central,Teacher,Electronics,8,41915,,
U05002,Daniel Brown,P9598,Female,18-25,37,Married,Makkah,Central,Accountant,Electronics,4,43405,,
U05003,Sara Wilson,P6383,Female,18-25,38,Married,Makkah,South,Sales,Clothing,2,17620,,
U05004,Emily Smith,P6094,Female,26-35,34,Married,Texas,West,Analyst,Furniture,6,2976,,
U05005,David Wilson,P3952,Male,26-35,32,Single,Jeddah,South,Accountant,Furniture,1,48260,,
U05006,John Khan,P9910,Male,18-25,37,Married,Texas,Central,Student,Electronics,5,30846,,
U05007,Emily Brown,P3692,Female,46-55,57,Single,Texas,Central,Sales,Beauty,7,34554,,
U05008,John Martinez,P2790,Female,26-35,57,Married,California,South,Developer,Sports,9,29996,,
U05009,Michael Patel,P7399,Male,36-45,45,Single,Dammam,South,Teacher,Furniture,2,8763,,
U05010,Michael Martinez,P4732,Female,55+,25,Single,Delhi,West,Teacher,Electronics,9,2115,,
U05011,Sara Wilson,P4221,Female,46-55,23,Married,Makkah,East,Teacher,Groceries,6,22466,,
U05012,Sara Khan,P5522,Male,36-45,58,Single,Medina,West,Analyst,Clothing,2,35993,,
U05013,David Wilson,P8089,Male,55+,60,Married,Makkah,East,Sales,Clothing,7,22838,,
U05014,David Garcia,P9995,Male,55+,60,Single,Medina,Central,Accountant,Furniture,4,26519,,
U05015,Ali Patel,P1515,Male,26-35,34,Married,Mumbai,South,Analyst,Groceries,1,3029,,
U05016,Emily Wilson,P5601,Male,36-45,42,Single,Makkah,North,Analyst,Sports,1,32956,,
U05017,John Johnson,P8663,Female,46-55,32,Single,Medina,Central,Sales,Beauty,10,27175,,
U05018,Michael Garcia,P9871,Female,36-45,37,Married,Dammam,West,Sales,Electronics,3,14214,,
U05019,Aisha Wilson,P9015,Female,36-45,50,Single,Jeddah,Central,Engineer,Furniture,3,38901,,
U05020,Aisha Wilson,P2912,Female,18-25,59,Single,Texas,Central,Sales,Furniture,10,14798,,
U05021,Sophia Garcia,P9548,Female,26-35,20,Single,Mumbai,West,Engineer,Groceries,5,18035,,
U05022,David Brown,P2958,Male,18-25,42,Single,California,Central,Manager,Clothing,4,4799,,
U05023,John Martinez,P6580,Male,55+,20,Single,Medina,North,Developer,Electronics,10,13834,,
U05024,Emily Ahmed,P6508,Male,36-45,28,Single,Makkah,South,Accountant,Beauty,9,44080,,
U05025,Michael Johnson,P2745,Female,46-55,38,Single,Mumbai,North,Engineer,Clothing,8,47540,,
U05026,Olivia Garcia,P2611,Male,55+,45,Married,Delhi,South,Developer,Groceries,6,45939,,
U05027,Emily Garcia,P5798,Female,18-25,31,Married,Dammam,South,Developer,Sports,10,37963,,
U05028,Ali Smith,P2330,Female,46-55,30,Married,Jeddah,South,Developer,Beauty,2,19520,,
U05029,David Garcia,P9357,Male,46-55,24,Married,Dammam,West,Manager,Beauty,6,29883,,
U05030,Sara Smith,P6993,Male,26-35,50,Single,Mumbai,East,Analyst,Sports,8,19832,,
U05031,John Ahmed,P1131,Male,26-35,20,Married,Mumbai,North,Teacher,Furniture,10,16666,,
U05032,David Brown,P8136,Female,46-55,23,Single,Dammam,East,Developer,Furniture,4,19075,,
U05033,John Khan,P6459,Female,46-55,23,Married,Jeddah,West,Manager,Clothing,6,19100,,
U05034,Ahmed Martinez,P4257,Female,26-35,36,Married,Dammam,Central,Accountant,Electronics,7,13320,,
U05035,David Smith,P1409,Male,55+,59,Single,Medina,West,Accountant,Electronics,6,3505,,
U05036,David Garcia,P3358,Male,55+,28,Married,Makkah,Central,Sales,Electronics,3,33711,,
U05037,Mohammed Patel,P6298,Female,46-55,56,Married,Jeddah,South,Engineer,Furniture,9,23889,,
U05038,Emily Martinez,P3026,Female,36-45,23,Single,Jeddah,West,Student,Electronics,1,21676,,
U05039,Sara Johnson,P1437,Male,55+,40,Married,Makkah,North,Analyst,Groceries,2,26760,,
U05040,Ahmed Martinez,P6012,Female,55+,58,Single,Medina,North,Engineer,Beauty,10,28312,,
U05041,David Ahmed,P5892,Male,46-55,28,Single,Riyadh,East,Teacher,Electronics,2,47069,,
U05042,Sara Lee,P6218,Male,26-35,24,Single,Jeddah,Central,Teacher,Furniture,9,25794,,
U05043,Sara Garcia,P5479,Male,26-35,22,Single,California,Central,Student,Beauty,10,6653,,
U05044,Daniel Garcia,P9730,Female,36-45,55,Married,Dammam,Central,Sales,Furniture,7,9818,,
U05045,Sophia Wilson,P1693,Female,36-45,23,Married,Mumbai,North,Developer,Groceries,2,21529,,
U05046,Emily Garcia,P2763,Female,46-55,31,Married,Dammam,Central,Teacher,Sports,6,12625,,
U05047,Mohammed Khan,P5332,Male,55+,52,Married,California,Central,Sales,Furniture,9,5393,,
U05048,Michael Smith,P5704,Male,46-55,49,Married,Mumbai,Central,Analyst,Sports,1,25380,,
U05049,Sophia Smith,P3056,Male,36-45,30,Married,Dammam,North,Manager,Clothing,9,48352,,
U05050,Mohammed Smith,P4456,Female,46-55,38,Single,Texas,North,Teacher,Groceries,10,18399,,
U05051,Ali Brown,P6292,Male,26-35,33,Single,Delhi,East,Teacher,Electronics,8,28235,,
U05052,Sara Patel,P2866,Female,55+,36,Married,Makkah,South,Teacher,Groceries,2,31955,,
U05053,David Johnson,P7014,Male,55+,37,Married,Texas,East,Developer,Sports,7,16288,,
U05054,Sophia Johnson,P1294,Male,46-55,45,Single,Makkah,West,Sales,Electronics,5,43938,,
U05055,David Khan,P6177,Male,46-55,55,Single,California,South,Manager,Clothing,10,39222,,
U05056,Michael Patel,P8402,Male,46-55,50,Single,New York,West,Analyst,Sports,6,37077,,
U05057,John Smith,P4168,Male,55+,40,Married,Jeddah,South,Engineer,Clothing,9,2114,,
U05058,Aisha Garcia,P5120,Female,26-35,56,Married,Dammam,West,Teacher,Beauty,3,9393,,
U05059,David Ahmed,P5909,Female,46-55,51,Single,Jeddah,South,Manager,Electronics,4,17895,,
U05060,Sara Lee,P2427,Male,18-25,24,Married,California,West,Student,Electronics,1,30834,,
U05061,Michael Ahmed,P4779,Female,55+,31,Married,California,Central,Analyst,Groceries,6,1758,,
U05062,Mohammed Wilson,P2381,Female,18-25,52,Married,Dammam,East,Student,Sports,10,35172,,
U05063,Aisha Johnson,P4407,Male,46-55,45,Married,California,West,Accountant,Electronics,5,7390,,
U05064,Daniel Lee,P9706,Male,46-55,22,Married,Medina,East,Sales,Groceries,10,1042,,
U05065,Sara Wilson,P7132,Male,55+,52,Married,Texas,West,Accountant,Electronics,5,35207,,
U05066,Sara Garcia,P9227,Female,55+,43,Single,Texas,South,Student,Sports,5,19228,,
U05067,Sophia Johnson,P3408,Female,55+,60,Married,Jeddah,West,Manager,Beauty,6,47699,,
U05068,Daniel Lee,P6003,Female,55+,48,Married,Mumbai,West,Manager,Electronics,6,17153,,
U05069,John Ahmed,P3671,Male,26-35,44,Married,Makkah,West,Student,Groceries,8,33184,,
U05070,Sara Martinez,P3245,Female,55+,27,Married,Delhi,South,Engineer,Furniture,4,46302,,
U05071,John Brown,P3036,Male,26-35,47,Married,Texas,North,Developer,Clothing,7,20126,,
U05072,Mohammed Lee,P7074,Male,26-35,43,Single,Jeddah,East,Developer,Beauty,4,47455,,
U05073,Ahmed Khan,P9529,Female,26-35,42,Single,Jeddah,North,Engineer,Beauty,2,22245,,
U05074,Aisha Smith,P9526,Male,36-45,39,Married,Jeddah,West,Manager,Furniture,1,11195,,
U05075,Emily Johnson,P3246,Male,55+,21,Single,Mumbai,West,Student,Groceries,1,7608,,
U05076,Emily Lee,P5173,Female,36-45,41,Single,Jeddah,South,Developer,Sports,1,49057,,
U05077,Sophia Garcia,P9254,Male,26-35,18,Single,California,South,Teacher,Beauty,1,1043,,
U05078,Mohammed Garcia,P7642,Female,55+,37,Married,Medina,North,Developer,Furniture,3,40022,,
U05079,Sara Brown,P6016,Male,36-45,44,Single,California,East,Accountant,Sports,9,15958,,
U05080,Aisha Ahmed,P5549,Male,18-25,30,Married,Mumbai,North,Manager,Furniture,9,25151,,
U05081,David Ahmed,P6709,Male,36-45,18,Single,Mumbai,East,Accountant,Clothing,8,33720,,
U05082,Olivia Smith,P1628,Male,36-45,32,Single,Mumbai,North,Manager,Furniture,5,22163,,
U05083,Olivia Garcia,P8688,Male,26-35,24,Single,Medina,Central,Sales,Groceries,9,25574,,
U05084,Sara Wilson,P3327,Male,46-55,22,Married,Texas,South,Student,Electronics,9,45478,,
U05085,John Ahmed,P2303,Male,46-55,53,Single,Riyadh,West,Teacher,Furniture,1,27386,,
U05086,Aisha Lee,P7226,Female,18-25,52,Single,New York,East,Teacher,Furniture,10,5721,,
U05087,Michael Brown,P6354,Male,18-25,39,Married,Dammam,South,Engineer,Clothing,2,32350,,
U05088,Emily Patel,P9575,Male,36-45,34,Single,Makkah,Central,Student,Beauty,9,18895,,
U05089,Aisha Johnson,P7496,Female,36-45,42,Married,Medina,South,Sales,Groceries,9,8287,,
U05090,Mohammed Brown,P2558,Male,46-55,38,Married,Mumbai,South,Accountant,Electronics,9,45067,,
U05091,Michael Lee,P1383,Female,46-55,49,Single,Delhi,North,Teacher,Clothing,9,9788,,
U05092,John Smith,P6591,Male,55+,51,Married,Riyadh,Central,Sales,Beauty,3,26763,,
U05093,David Lee,P7895,Female,55+,50,Single,California,Central,Manager,Clothing,7,17661,,
U05094,Sophia Brown,P8179,Female,18-25,43,Married,Mumbai,West,Analyst,Clothing,7,12881,,
U05095,Daniel Patel,P5590,Female,46-55,28,Married,Medina,Central,Engineer,Electronics,3,31281,,
U05096,Aisha Garcia,P6119,Male,46-55,56,Single,Makkah,West,Manager,Electronics,10,8789,,
U05097,Emily Martinez,P5853,Female,26-35,43,Single,Delhi,North,Accountant,Groceries,5,33537,,
U05098,John Lee,P4644,Male,36-45,52,Married,Jeddah,North,Engineer,Groceries,10,33244,,
U05099,Aisha Brown,P1145,Female,26-35,52,Married,Medina,West,Student,Furniture,6,41291,,
U05100,Ahmed Johnson,P1120,Male,36-45,30,Single,Riyadh,Central,Analyst,Sports,9,1028,,
U05101,David Ahmed,P8068,Female,18-25,24,Married,Makkah,East,Manager,Furniture,7,17005,,
U05102,Mohammed Martinez,P8383,Male,46-55,60,Single,Delhi,Central,Engineer,Furniture,5,45712,,
U05103,Ali Brown,P5830,Female,26-35,29,Single,Mumbai,West,Student,Groceries,3,32315,,
U05104,Olivia Brown,P7652,Female,18-25,47,Single,Makkah,North,Student,Clothing,3,26728,,
U05105,John Ahmed,P8601,Male,46-55,45,Single,Medina,South,Student,Electronics,10,5414,,
U05106,Ahmed Lee,P4152,Female,18-25,29,Married,Delhi,South,Developer,Sports,3,19727,,
U05107,Mohammed Wilson,P5632,Male,36-45,51,Single,Delhi,West,Student,Clothing,5,17296,,
U05108,Ali Johnson,P6413,Female,26-35,59,Married,New York,South,Engineer,Beauty,1,12444,,
U05109,Sophia Smith,P2154,Male,36-45,31,Married,Delhi,South,Developer,Groceries,4,37487,,
U05110,John Wilson,P8618,Male,26-35,47,Married,Delhi,West,Manager,Furniture,8,23984,,
U05111,Emily Khan,P2806,Female,26-35,55,Single,Makkah,West,Developer,Sports,7,16734,,
U05112,Ahmed Patel,P5144,Female,18-25,31,Married,Riyadh,Central,Accountant,Beauty,4,19500,,
U05113,David Brown,P8414,Male,26-35,52,Married,Jeddah,South,Sales,Clothing,2,2638,,
U05114,Daniel Martinez,P2190,Female,55+,29,Married,California,East,Student,Furniture,3,38322,,
U05115,Daniel Johnson,P7083,Male,26-35,26,Single,New York,Central,Engineer,Groceries,7,3709,,
U05116,Emily Smith,P5792,Female,18-25,58,Married,New York,Central,Developer,Clothing,10,24829,,
U05117,Mohammed Brown,P7389,Female,18-25,57,Single,Mumbai,North,Student,Sports,4,42557,,
U05118,Daniel Khan,P2135,Male,36-45,28,Single,Makkah,North,Student,Sports,7,37603,,
